frame,landmark,x,y,z,visibility
94,2,0.048153155,1.4654944,-0.20818578,1.0
94,3,0.04170061,1.4616315,-0.19827333,1.0
94,4,0.019415723,1.4699643,-0.23506421,1.0
94,5,0.022361547,1.4803432,-0.25527233,1.0
94,6,0.027112583,1.477462,-0.22339258,1.0
94,7,0.038294278,1.4419141,-0.0814745,1.0
94,8,-0.0648693,1.4031167,-0.16769588,1.0
94,9,0.05034483,1.4229708,-0.17921294,1.0
94,10,0.016785817,1.3957251,-0.2256331,1.0
94,11,0.08147843,1.264502,0.071643785,1.0
94,12,-0.11958261,1.3099015,-0.07250931,1.0
94,13,0.16180801,1.1218234,0.09713447,1.0
94,14,-0.109385274,1.0417875,-0.20339091,1.0
94,15,0.3126709,1.1701877,0.049183425,1.0
94,16,-0.18571961,1.1244706,-0.38890156,1.0
94,17,0.34500694,1.1932417,0.040158063,1.0
94,18,-0.18871589,1.1881845,-0.45626548,1.0
94,19,0.35288706,1.2242389,0.02550826,1.0
94,20,-0.18927887,1.2451321,-0.47049713,1.0
94,21,0.33858982,1.1591362,0.035282362,1.0
94,22,-0.18572673,1.1661245,-0.40380913,1.0
94,23,0.07359647,0.8177355,0.08487134,1.0
94,24,-0.07527957,0.7939995,-0.09737717,1.0
94,25,0.2852123,0.5199647,0.008097149,1.0
94,26,0.020065937,0.46498328,-0.09709168,1.0
94,27,0.12341373,0.22905248,0.22436716,1.0
94,28,-0.11575003,0.08653493,0.018032389,1.0
94,29,0.07568178,0.2002926,0.26308763,1.0
94,30,-0.12702818,0.047209226,-0.0070136674,1.0
94,31,0.12262795,0.14357089,0.2524174,1.0
94,32,-0.05157842,0.030147366,-0.11615025,1.0
95,0,0.027973447,1.4335682,-0.23500578,1.0
95,1,0.023301918,1.4450415,-0.2269849,1.0
95,2,0.035786025,1.4512523,-0.21941438,1.0
95,3,0.029542841,1.4462332,-0.20972604,1.0
95,4,0.0074431924,1.4561368,-0.24586588,1.0
95,5,0.008414089,1.4662675,-0.26592144,1.0
95,6,0.0142890755,1.4629421,-0.23500387,1.0
95,7,0.029113824,1.430938,-0.095387496,1.0
95,8,-0.075211175,1.3907436,-0.1761345,1.0
95,9,0.03770775,1.4111309,-0.18914196,1.0
95,10,0.0034416332,1.382542,-0.23537205,1.0
95,11,0.07852766,1.260506,0.0605341,1.0
95,12,-0.13264804,1.3013483,-0.07735163,1.0
95,13,0.16822219,1.1190013,0.07329826,1.0
95,14,-0.10224929,1.0420831,-0.21495473,1.0
95,15,0.29979786,1.183558,0.017406492,1.0
95,16,-0.15996951,1.1386161,-0.39519617,1.0
95,17,0.3256056,1.210435,0.0070023555,1.0
95,18,-0.1557908,1.2021092,-0.4605342,1.0
95,19,0.33224615,1.2408277,-0.004597103,1.0
95,20,-0.16016799,1.2620137,-0.47277763,1.0
95,21,0.3232048,1.1726245,0.0039654253,1.0
95,22,-0.15967178,1.1791308,-0.4071749,1.0
95,23,0.07580159,0.8187974,0.08235498,1.0
95,24,-0.07604917,0.7930015,-0.09530983,1.0
95,25,0.27142128,0.49457338,0.022414107,1.0
95,26,0.022204,0.4615506,-0.10140251,1.0
95,27,0.15427876,0.17551936,0.22240324,1.0
95,28,-0.11675075,0.08414376,0.015201287,1.0
95,29,0.11247093,0.14396536,0.25852287,1.0
95,30,-0.1283121,0.04506389,-0.0086285435,1.0
95,31,0.16857322,0.09235748,0.2381503,1.0
95,32,-0.06501899,0.029042274,-0.117208146,1.0
96,0,0.023195596,1.4302512,-0.24131343,1.0
96,1,0.017635545,1.441948,-0.23219723,1.0
96,2,0.031436775,1.4474268,-0.22195894,1.0
96,3,0.024741724,1.4417487,-0.21440215,1.0
96,4,-0.0008248456,1.4552102,-0.2517931,1.0
96,5,0.0035200468,1.4627676,-0.2737038,1.0
96,6,0.008235767,1.4592495,-0.2419032,1.0
96,7,0.020905763,1.4287446,-0.09628935,1.0
96,8,-0.08448745,1.3902007,-0.18250524,1.0
96,9,0.02866474,1.4081911,-0.1918947,1.0
96,10,-0.0046156393,1.3794456,-0.2421886,1.0
96,11,0.07354526,1.2622838,0.053796437,1.0
96,12,-0.14818074,1.3154316,-0.08401048,1.0
96,13,0.16378088,1.1215904,0.039090525,1.0
96,14,-0.11766759,1.0904989,-0.24678612,1.0
96,15,0.28991395,1.2065043,-0.04386631,1.0
96,16,-0.13985467,1.2073826,-0.42082182,1.0
96,17,0.3151116,1.2382367,-0.055246986,1.0
96,18,-0.1264991,1.265515,-0.48598304,1.0
96,19,0.32106042,1.2653201,-0.064321786,1.0
96,20,-0.12766658,1.3286998,-0.49188983,1.0
96,21,0.31317943,1.1952513,-0.0562013,1.0
96,22,-0.13603489,1.2446076,-0.42832613,1.0
96,23,0.07741442,0.8178654,0.07804076,1.0
96,24,-0.07642549,0.7952479,-0.09086155,1.0
96,25,0.22877528,0.45114595,0.039100405,1.0
96,26,0.02224036,0.45779926,-0.09703611,1.0
96,27,0.16200565,0.11007654,0.21083443,1.0
96,28,-0.11084513,0.08783032,0.052245066,1.0
96,29,0.12719786,0.07810874,0.24465431,1.0
96,30,-0.122871056,0.05132994,0.030540537,1.0
96,31,0.17468037,0.02117384,0.21720332,1.0
96,32,-0.06605268,0.02688443,-0.067373596,1.0
97,0,0.0052693635,1.4579989,-0.18742804,1.0
97,1,0.0004940629,1.4708383,-0.17757699,1.0
97,2,0.0132982,1.4758769,-0.16770858,1.0
97,3,0.0073947264,1.4701225,-0.16219428,1.0
97,4,-0.01592567,1.4793464,-0.19467476,1.0
97,5,-0.01649148,1.4875971,-0.21380891,1.0
97,6,-0.0070547126,1.4831549,-0.18664853,1.0
97,7,0.013952371,1.4584715,-0.054196227,1.0
97,8,-0.09594744,1.415085,-0.123882584,1.0
97,9,0.013133014,1.4394634,-0.1413387,1.0
97,10,-0.019088222,1.4059604,-0.18608722,1.0
97,11,0.077694654,1.2950183,0.074705765,1.0
97,12,-0.16329333,1.3393121,-0.026065022,1.0
97,13,0.16089351,1.1406915,0.03869865,1.0
97,14,-0.10528105,1.101111,-0.18126847,1.0
97,15,0.20880063,1.232508,-0.055273063,1.0
97,16,-0.06853969,1.2280384,-0.3322387,1.0
97,17,0.2146166,1.2654043,-0.0720858,1.0
97,18,-0.037986327,1.2799739,-0.38835257,1.0
97,19,0.20767805,1.2913594,-0.07329245,1.0
97,20,-0.04220802,1.3526369,-0.39142963,1.0
97,21,0.22425635,1.2245605,-0.06304344,1.0
97,22,-0.06314263,1.264732,-0.33937436,1.0
97,23,0.07926897,0.841781,0.06352167,1.0
97,24,-0.07694994,0.82503694,-0.077109165,1.0
97,25,0.17439678,0.44054413,0.0365683,1.0
97,26,0.012795498,0.47876865,-0.08782814,1.0
97,27,0.15563817,0.077704825,0.1964479,1.0
97,28,-0.08675805,0.12086361,0.09980848,1.0
97,29,0.1294804,0.04490801,0.22260277,1.0
97,30,-0.09063154,0.0821173,0.08306344,1.0
97,31,0.17181467,-0.0113634495,0.18312621,1.0
97,32,-0.04907799,0.052241012,-0.0083662635,1.0
98,0,-0.0107826805,1.4608961,-0.17834945,1.0
98,1,-0.010751173,1.4720237,-0.17025687,1.0
98,2,0.0044827475,1.4797603,-0.15897247,1.0
98,3,-0.00034219585,1.4736807,-0.15414073,1.0
98,4,-0.029049475,1.4831135,-0.18242712,1.0
98,5,-0.029299144,1.4925985,-0.2018057,1.0
98,6,-0.019066343,1.4860778,-0.17619982,1.0
98,7,0.021779716,1.4577764,-0.049810834,1.0
98,8,-0.10086786,1.4220514,-0.09880592,1.0
98,9,0.0020027477,1.4440967,-0.1319748,1.0
98,10,-0.034806766,1.4128466,-0.17279899,1.0
98,11,0.08614895,1.2926065,0.06984845,1.0
98,12,-0.17595737,1.3468018,0.014574546,1.0
98,13,0.15457913,1.1223122,0.014038058,1.0
98,14,-0.10583925,1.1051446,-0.12137692,1.0
98,15,0.14858449,1.2176436,-0.089556985,1.0
98,16,-0.018768638,1.2132424,-0.2604784,1.0
98,17,0.14120165,1.251284,-0.11115902,1.0
98,18,0.028004993,1.2590426,-0.3122702,1.0
98,19,0.12926818,1.2799958,-0.108456016,1.0
98,20,0.030870285,1.3309051,-0.31703874,1.0
98,21,0.16235068,1.2146508,-0.096669145,1.0
98,22,-0.009790176,1.2475777,-0.26974118,1.0
98,23,0.08405151,0.84982497,0.046967953,1.0
98,24,-0.079963714,0.8302702,-0.059453905,1.0
98,25,0.13568906,0.43020323,0.026570376,1.0
98,26,0.009457409,0.4900488,-0.073390305,1.0
98,27,0.17098084,0.06228158,0.16542625,1.0
98,28,-0.03198106,0.12086655,0.09708737,1.0
98,29,0.14878598,0.030027859,0.18547991,1.0
98,30,-0.03156189,0.08102462,0.080222294,1.0
98,31,0.1825533,-0.016834091,0.1333582,1.0
98,32,-0.016727883,0.062207073,-0.0102796545,1.0
99,0,-0.024674455,1.4494855,-0.14188269,1.0
99,1,-0.023563586,1.4579145,-0.13568997,1.0
99,2,-0.006610684,1.4642845,-0.12511128,1.0
99,3,-0.012386228,1.4590217,-0.11941055,1.0
99,4,-0.039446574,1.4697202,-0.1444794,1.0
99,5,-0.040551595,1.4799538,-0.16314453,1.0
99,6,-0.031546965,1.4716767,-0.1379214,1.0
99,7,0.021263573,1.4405215,-0.022351157,1.0
99,8,-0.102377675,1.4090784,-0.056556385,1.0
99,9,-0.0063642254,1.4288527,-0.0998919,1.0
99,10,-0.043918423,1.3977563,-0.13533688,1.0
99,11,0.08807592,1.2740256,0.07799487,1.0
99,12,-0.17721024,1.3275557,0.060269278,1.0
99,13,0.1454411,1.1023741,0.00800494,1.0
99,14,-0.10247086,1.0870744,-0.05813141,1.0
99,15,0.10519252,1.1873862,-0.087788016,1.0
99,16,-0.0025000228,1.1796249,-0.1758855,1.0
99,17,0.09100607,1.2171159,-0.10633239,1.0
99,18,0.05306207,1.2198642,-0.22248869,1.0
99,19,0.07816213,1.2445381,-0.100357845,1.0
99,20,0.054979492,1.2884468,-0.22715639,1.0
99,21,0.11747612,1.1827029,-0.0911277,1.0
99,22,0.007986769,1.2125031,-0.18136969,1.0
99,23,0.084240474,0.8340856,0.036797784,1.0
99,24,-0.080591656,0.81440705,-0.046602726,1.0
99,25,0.11715061,0.4191212,0.0026109582,1.0
99,26,0.0036536586,0.4739637,-0.0725884,1.0
99,27,0.16449513,0.060746353,0.13640551,1.0
99,28,-0.0015332641,0.09906835,0.082822695,1.0
99,29,0.1450161,0.029697783,0.15571417,1.0
99,30,0.0021680165,0.05911428,0.06412178,1.0
99,31,0.16997114,-0.015328027,0.1050747,1.0
99,32,0.004341568,0.04434263,-0.021518525,1.0
100,0,-0.032896277,1.4514105,-0.12724908,1.0
100,1,-0.03120654,1.4604151,-0.12046325,1.0
100,2,-0.014915753,1.4655832,-0.11088793,1.0
100,3,-0.020244004,1.4621218,-0.10463544,1.0
100,4,-0.04605138,1.4713117,-0.1280389,1.0
100,5,-0.04780337,1.4819752,-0.14705423,1.0
100,6,-0.04050661,1.4725887,-0.12128038,1.0
100,7,0.019651901,1.4424593,-0.012034703,1.0
100,8,-0.10362977,1.411056,-0.03667211,1.0
100,9,-0.010772395,1.4316515,-0.08613941,1.0
100,10,-0.04758468,1.3993194,-0.1188105,1.0
100,11,0.09032518,1.2749419,0.083352506,1.0
100,12,-0.17203139,1.3279546,0.081704944,1.0
100,13,0.12122472,1.1075417,0.011735048,1.0
100,14,-0.10019326,1.0864913,-0.031889755,1.0
100,15,0.061246343,1.2050034,-0.07488942,1.0
100,16,-0.023733893,1.1924859,-0.15349224,1.0
100,17,0.041268583,1.237549,-0.09223063,1.0
100,18,0.025364116,1.2385753,-0.20003416,1.0
100,19,0.03322572,1.2651023,-0.0856968,1.0
100,20,0.022832844,1.3077099,-0.20459004,1.0
100,21,0.07373825,1.2010885,-0.076234646,1.0
100,22,-0.016593372,1.2266674,-0.15850788,1.0
100,23,0.08343955,0.8351979,0.033571362,1.0
100,24,-0.08081391,0.81842446,-0.04382252,1.0
100,25,0.10964537,0.41947642,-0.011614637,1.0
100,26,0.0006518476,0.4769615,-0.077787675,1.0
100,27,0.1559531,0.059483618,0.1238449,1.0
100,28,0.01286642,0.10631586,0.07765747,1.0
100,29,0.13582538,0.029019825,0.14313808,1.0
100,30,0.019203704,0.066309795,0.059674148,1.0
100,31,0.15919575,-0.015118147,0.09192074,1.0
100,32,0.028174754,0.05191771,-0.027584065,1.0
101,0,-0.037341103,1.4638433,-0.13433829,1.0
101,1,-0.035909887,1.4723462,-0.12756461,1.0
101,2,-0.01890141,1.4777449,-0.1175491,1.0
101,3,-0.02397787,1.4746284,-0.111539796,1.0
101,4,-0.05149089,1.4808795,-0.13383798,1.0
101,5,-0.053712912,1.4935957,-0.15331794,1.0
101,6,-0.046942122,1.4842751,-0.12728843,1.0
101,7,0.023222214,1.4554728,-0.016863108,1.0
101,8,-0.1049922,1.4228523,-0.033167224,1.0
101,9,-0.013641879,1.4441862,-0.09222103,1.0
101,10,-0.05246284,1.4136257,-0.1208087,1.0
101,11,0.10000874,1.2892082,0.07641564,1.0
101,12,-0.17481558,1.34014,0.09835011,1.0
101,13,0.11378082,1.1135843,0.0024521023,1.0
101,14,-0.120991245,1.0884358,-0.017836682,1.0
101,15,0.032047343,1.2033399,-0.08342991,1.0
101,16,-0.05445235,1.1905825,-0.16470648,1.0
101,17,0.0062502665,1.2346293,-0.10247368,1.0
101,18,-0.0068365643,1.2335917,-0.21811177,1.0
101,19,-0.004190116,1.2624189,-0.0945396,1.0
101,20,-0.007822169,1.3056474,-0.22103934,1.0
101,21,0.04058975,1.1986686,-0.0831922,1.0
101,22,-0.047188167,1.2245816,-0.1722286,1.0
101,23,0.08882847,0.84575146,0.028122503,1.0
101,24,-0.0827173,0.83284205,-0.039526112,1.0
101,25,0.117346846,0.42274815,-0.020061675,1.0
101,26,-0.0055114487,0.4884363,-0.075348906,1.0
101,27,0.15822957,0.06233194,0.12341329,1.0
101,28,0.0014558873,0.12967253,0.10654539,1.0
101,29,0.13622162,0.030211236,0.14457196,1.0
101,30,0.00566668,0.0924471,0.09259926,1.0
101,31,0.15753394,-0.013886122,0.091121316,1.0
101,32,0.013051595,0.07466366,0.009226714,1.0
102,0,-0.040991377,1.4659315,-0.13898504,1.0
102,1,-0.0382161,1.4768392,-0.13257946,1.0
102,2,-0.020465227,1.4818478,-0.1210926,1.0
102,3,-0.024780918,1.4787728,-0.11529413,1.0
102,4,-0.054415222,1.4845074,-0.13627145,1.0
102,5,-0.058493264,1.4988049,-0.15539828,1.0
102,6,-0.051100045,1.4875658,-0.12881592,1.0
102,7,0.027551038,1.457224,-0.020619692,1.0
102,8,-0.10468296,1.4235455,-0.030251384,1.0
102,9,-0.015233332,1.447339,-0.09730045,1.0
102,10,-0.05577049,1.4157465,-0.12174171,1.0
102,11,0.10483366,1.2867438,0.06584202,1.0
102,12,-0.17876571,1.3370965,0.107487716,1.0
102,13,0.09681142,1.1068767,-0.007930096,1.0
102,14,-0.14661193,1.0682544,-0.009372796,1.0
102,15,-0.014062038,1.1777197,-0.08302219,1.0
102,16,-0.09575154,1.1583862,-0.17276964,1.0
102,17,-0.04596746,1.2020992,-0.10023688,1.0
102,18,-0.050626773,1.1981173,-0.22920889,1.0
102,19,-0.059751112,1.2302839,-0.09198621,1.0
102,20,-0.050687496,1.2705702,-0.23398101,1.0
102,21,-0.0075397408,1.1712236,-0.08140622,1.0
102,22,-0.08827166,1.1921114,-0.18238851,1.0
102,23,0.09130983,0.84189665,0.02607119,1.0
102,24,-0.0856178,0.82839966,-0.03696736,1.0
102,25,0.12411168,0.41980323,-0.023893353,1.0
102,26,-0.008105938,0.48476407,-0.07070025,1.0
102,27,0.16497579,0.06447027,0.1339732,1.0
102,28,-0.0014779819,0.12638295,0.12295165,1.0
102,29,0.14281037,0.032119274,0.15595187,1.0
102,30,0.0014541396,0.08889039,0.11002155,1.0
102,31,0.1652651,-0.01427049,0.099076495,1.0
102,32,0.012947748,0.06923521,0.024939295,1.0
103,0,-0.04786831,1.4624337,-0.173497,1.0
103,1,-0.042207904,1.4729218,-0.16714372,1.0
103,2,-0.0219781,1.4788266,-0.15289924,1.0
103,3,-0.027528089,1.4759113,-0.14719622,1.0
103,4,-0.059070013,1.484703,-0.16729808,1.0
103,5,-0.061983936,1.4970548,-0.18819658,1.0
103,6,-0.0545512,1.4871814,-0.16111653,1.0
103,7,0.026717542,1.4539884,-0.055968944,1.0
103,8,-0.10505938,1.4197606,-0.061460797,1.0
103,9,-0.021714726,1.4424766,-0.13199805,1.0
103,10,-0.059766274,1.4135725,-0.1531882,1.0
103,11,0.10613532,1.2805977,0.024460182,1.0
103,12,-0.185793,1.3316828,0.08596882,1.0
103,13,0.09135948,1.0985087,-0.052025814,1.0
103,14,-0.17535207,1.0571424,-0.01981395,1.0
103,15,-0.025688736,1.136168,-0.12751682,1.0
103,16,-0.17653836,1.0884639,-0.18249445,1.0
103,17,-0.05685928,1.1521201,-0.14620468,1.0
103,18,-0.14984204,1.1138712,-0.2340267,1.0
103,19,-0.07772808,1.1752006,-0.13781838,1.0
103,20,-0.14863838,1.1771547,-0.2493591,1.0
103,21,-0.023550492,1.1280407,-0.12689789,1.0
103,22,-0.17140181,1.1177171,-0.19915745,1.0
103,23,0.09322362,0.83754575,0.024989111,1.0
103,24,-0.08870505,0.820232,-0.035403304,1.0
103,25,0.12931167,0.41190958,-0.02991189,1.0
103,26,-0.011759789,0.48548937,-0.06527,1.0
103,27,0.16102451,0.070044205,0.18248658,1.0
103,28,-0.002936899,0.12275261,0.1209093,1.0
103,29,0.13875815,0.039324068,0.20572811,1.0
103,30,0.0029545194,0.08340081,0.10529286,1.0
103,31,0.16490874,-0.012551095,0.15769573,1.0
103,32,0.009473409,0.061763085,0.019023295,1.0
104,0,-0.054256886,1.4429944,-0.22530743,1.0
104,1,-0.0448198,1.4514878,-0.2222863,1.0
104,2,-0.025111783,1.4588937,-0.20667806,1.0
104,3,-0.029166814,1.453047,-0.19678722,1.0
104,4,-0.062730506,1.4674147,-0.21862274,1.0
104,5,-0.06490414,1.4802524,-0.24367131,1.0
104,6,-0.05955965,1.4727244,-0.21255189,1.0
104,7,0.027578132,1.4371812,-0.10531826,1.0
104,8,-0.10490023,1.3997986,-0.10697537,1.0
104,9,-0.027552739,1.4179759,-0.18290561,1.0
104,10,-0.06537109,1.3951089,-0.20031568,1.0
104,11,0.10180251,1.2643893,-0.025465477,1.0
104,12,-0.18657808,1.3087319,0.06978265,1.0
104,13,0.07596261,1.077228,-0.09814775,1.0
104,14,-0.18514162,1.0174055,-0.014110714,1.0
104,15,-0.06253566,1.0992429,-0.17021239,1.0
104,16,-0.25376466,1.0105685,-0.19937529,1.0
104,17,-0.10155983,1.1082628,-0.18933864,1.0
104,18,-0.24600798,1.0361712,-0.25100076,1.0
104,19,-0.12563238,1.1370205,-0.18026432,1.0
104,20,-0.24606846,1.092688,-0.2715868,1.0
104,21,-0.06795899,1.0888776,-0.16806822,1.0
104,22,-0.25152233,1.0409292,-0.22017461,1.0
104,23,0.09677252,0.8170263,0.018523904,1.0
104,24,-0.087457895,0.7961201,-0.029845616,1.0
104,25,0.12824322,0.39723513,-0.05397393,1.0
104,26,-0.009763029,0.47013655,-0.05502283,1.0
104,27,0.14548515,0.134976,0.26384792,1.0
104,28,-0.0036800571,0.088562794,0.12893327,1.0
104,29,0.12317636,0.10802183,0.2993799,1.0
104,30,-0.004476793,0.05193972,0.11045757,1.0
104,31,0.13008834,0.0361209,0.28101593,1.0
104,32,-0.0033003883,0.019338094,0.02927639,1.0
105,0,-0.049381193,1.4428658,-0.23526211,1.0
105,1,-0.037604164,1.4566972,-0.23215573,1.0
105,2,-0.021027626,1.4569801,-0.22098657,1.0
105,3,-0.022358524,1.4545759,-0.20536901,1.0
105,4,-0.05553183,1.4675424,-0.23034874,1.0
105,5,-0.059647128,1.4829795,-0.25739107,1.0
105,6,-0.05545295,1.4757377,-0.22311722,1.0
105,7,0.027588567,1.4413117,-0.11766322,1.0
105,8,-0.1017605,1.4025804,-0.11896823,1.0
105,9,-0.023221828,1.4188656,-0.19254689,1.0
105,10,-0.058849335,1.3980403,-0.21277012,1.0
105,11,0.103049695,1.2713194,-0.03967198,1.0
105,12,-0.18217953,1.3108124,0.06868943,1.0
105,13,0.06311577,1.0914404,-0.113698564,1.0
105,14,-0.17552696,1.0020798,0.0002176147,1.0
105,15,-0.07935983,1.1101725,-0.18639755,1.0
105,16,-0.28145236,0.9762117,-0.18601751,1.0
105,17,-0.116286784,1.1157384,-0.2072032,1.0
105,18,-0.2857327,1.0014155,-0.23765069,1.0
105,19,-0.13602781,1.1450641,-0.19787236,1.0
105,20,-0.288735,1.058373,-0.25991046,1.0
105,21,-0.083590396,1.0910709,-0.1819535,1.0
105,22,-0.28291404,1.0066842,-0.21268904,1.0
105,23,0.095369235,0.8201952,0.012019772,1.0
105,24,-0.08309177,0.79956335,-0.026402134,1.0
105,25,0.12793902,0.4141531,-0.08683092,1.0
105,26,-0.014439843,0.47331432,-0.050658662,1.0
105,27,0.14638501,0.26186904,0.31400666,1.0
105,28,-0.0025337755,0.08656075,0.114160195,1.0
105,29,0.12680005,0.24788776,0.3578204,1.0
105,30,-0.00621426,0.048259012,0.095148265,1.0
105,31,0.12398585,0.16978565,0.37000778,1.0
105,32,-0.0050720917,0.021793477,0.017114975,1.0
106,0,-0.046141624,1.4373364,-0.26228955,1.0
106,1,-0.032457836,1.4549997,-0.2626709,1.0
106,2,-0.018006453,1.4514035,-0.2507034,1.0
106,3,-0.020720396,1.4509242,-0.2371988,1.0
106,4,-0.05224058,1.4637792,-0.2629972,1.0
106,5,-0.05280714,1.4768715,-0.29026628,1.0
106,6,-0.051185206,1.4713997,-0.25494602,1.0
106,7,0.023941934,1.4422523,-0.1476196,1.0
106,8,-0.10159965,1.4050955,-0.15547845,1.0
106,9,-0.023198744,1.4156321,-0.21977781,1.0
106,10,-0.057135027,1.3965765,-0.24517508,1.0
106,11,0.10056113,1.2781222,-0.06432456,1.0
106,12,-0.17916071,1.3148074,0.045228362,1.0
106,13,0.061619014,1.0979614,-0.13078551,1.0
106,14,-0.17187881,0.98933095,-0.004969146,1.0
106,15,-0.093639895,1.1169748,-0.18772267,1.0
106,16,-0.30106756,0.9512864,-0.16950022,1.0
106,17,-0.12691817,1.1229036,-0.20598206,1.0
106,18,-0.3070328,0.971243,-0.21525781,1.0
106,19,-0.14798057,1.154487,-0.19833466,1.0
106,20,-0.31425413,1.0289481,-0.2381351,1.0
106,21,-0.09575506,1.0987091,-0.18287705,1.0
106,22,-0.30529794,0.9771436,-0.19779226,1.0
106,23,0.096221544,0.8306264,0.011471295,1.0
106,24,-0.08236106,0.8082016,-0.024495095,1.0
106,25,0.1259468,0.43437326,-0.097504325,1.0
106,26,-0.016020942,0.47813866,-0.052370857,1.0
106,27,0.13960221,0.33321285,0.3059435,1.0
106,28,-0.005376094,0.09302131,0.10861502,1.0
106,29,0.12103308,0.33027616,0.35060835,1.0
106,30,-0.010385736,0.049645763,0.09194359,1.0
106,31,0.10424072,0.24356754,0.3767233,1.0
106,32,-0.0058871107,0.022564806,0.017969687,1.0
107,0,-0.045006867,1.4484881,-0.2827276,1.0
107,1,-0.03404372,1.4647864,-0.28043622,1.0
107,2,-0.021707151,1.4592246,-0.27463412,1.0
107,3,-0.023165246,1.4581213,-0.25678617,1.0
107,4,-0.04911835,1.4718748,-0.28111884,1.0
107,5,-0.05251218,1.4822544,-0.30668437,1.0
107,6,-0.047614895,1.476931,-0.27226022,1.0
107,7,0.017643152,1.4549146,-0.1630446,1.0
107,8,-0.09788908,1.4188329,-0.1724585,1.0
107,9,-0.019140625,1.4220468,-0.24071455,1.0
107,10,-0.047775384,1.400522,-0.260109,1.0
107,11,0.09464696,1.2999173,-0.077482834,1.0
107,12,-0.18576328,1.3261108,0.027017048,1.0
107,13,0.070924684,1.1193664,-0.1352593,1.0
107,14,-0.16925997,1.0017403,-0.012578193,1.0
107,15,-0.08880584,1.1419164,-0.18484516,1.0
107,16,-0.3081658,0.97800493,-0.1741462,1.0
107,17,-0.12958686,1.1476488,-0.1966913,1.0
107,18,-0.31782952,1.0073488,-0.2184872,1.0
107,19,-0.13775538,1.1776417,-0.18920468,1.0
107,20,-0.3307335,1.0660532,-0.23469196,1.0
107,21,-0.08907912,1.1166388,-0.17592685,1.0
107,22,-0.31551024,1.011493,-0.19096732,1.0
107,23,0.08545339,0.8536523,0.00610461,1.0
107,24,-0.07887902,0.8288415,-0.015227441,1.0
107,25,0.12774023,0.5172024,-0.22334015,1.0
107,26,-0.014803558,0.48516285,-0.061057054,1.0
107,27,0.14060098,0.45892203,0.21651666,1.0
107,28,-0.005606263,0.09445282,0.11463944,1.0
107,29,0.12696055,0.45478523,0.2708298,1.0
107,30,-0.004464402,0.058449853,0.097634494,1.0
107,31,0.111810185,0.35606056,0.32371557,1.0
107,32,-0.015024562,0.022613935,0.037549566,1.0
108,0,-0.043669537,1.4498111,-0.27740237,1.0
108,1,-0.03036943,1.4686155,-0.27807754,1.0
108,2,-0.02158079,1.4653156,-0.26890916,1.0
108,3,-0.021882296,1.462558,-0.2542402,1.0
108,4,-0.04958951,1.4737773,-0.27885145,1.0
108,5,-0.051150307,1.483642,-0.30397764,1.0
108,6,-0.043752976,1.4777577,-0.27065802,1.0
108,7,0.016172864,1.457195,-0.16423179,1.0
108,8,-0.1024659,1.4220781,-0.17297533,1.0
108,9,-0.019662147,1.4286531,-0.23607469,1.0
108,10,-0.050593298,1.4052267,-0.26033756,1.0
108,11,0.09315102,1.3043276,-0.079631895,1.0
108,12,-0.18665557,1.3280185,0.020800723,1.0
108,13,0.0622197,1.1197115,-0.13395974,1.0
108,14,-0.16899903,1.0028299,-0.02394272,1.0
108,15,-0.087880336,1.1406543,-0.17848885,1.0
108,16,-0.31302723,0.989351,-0.1820866,1.0
108,17,-0.1261068,1.1513296,-0.18852302,1.0
108,18,-0.3237221,1.0183635,-0.22455166,1.0
108,19,-0.1363642,1.1833608,-0.18768133,1.0
108,20,-0.33641312,1.0772175,-0.24000607,1.0
108,21,-0.08950824,1.1238779,-0.17341897,1.0
108,22,-0.32257158,1.0177569,-0.20142129,1.0
108,23,0.08808797,0.86448085,0.0067569194,1.0
108,24,-0.079342,0.8329082,-0.013519049,1.0
108,25,0.13174723,0.5801104,-0.26188874,1.0
108,26,-0.018694181,0.48190355,-0.0541837,1.0
108,27,0.18017964,0.50487524,0.11585944,1.0
108,28,-0.008023888,0.08990352,0.109989055,1.0
108,29,0.16887382,0.5043146,0.16291828,1.0
108,30,-0.006590602,0.046204295,0.095025286,1.0
108,31,0.16393258,0.4212021,0.19817188,1.0
108,32,-0.017322946,0.021668725,0.030700795,1.0
109,0,-0.045528572,1.4606477,-0.2880114,1.0
109,1,-0.03628555,1.4800341,-0.2885347,1.0
109,2,-0.025107486,1.4767805,-0.2796531,1.0
109,3,-0.023372255,1.4705049,-0.26499546,1.0
109,4,-0.04916478,1.4836253,-0.29043677,1.0
109,5,-0.05512639,1.4944547,-0.31288385,1.0
109,6,-0.04450549,1.4888645,-0.27867025,1.0
109,7,0.01648237,1.4640219,-0.1784919,1.0
109,8,-0.10143675,1.4294407,-0.18515994,1.0
109,9,-0.02363268,1.435148,-0.24634667,1.0
109,10,-0.05283701,1.413918,-0.2696647,1.0
109,11,0.08361715,1.3141876,-0.100308955,1.0
109,12,-0.18967259,1.3337382,0.021187535,1.0
109,13,0.059947528,1.1240978,-0.15943274,1.0
109,14,-0.16922072,1.0139955,-0.032101322,1.0
109,15,-0.066397175,1.1498827,-0.21418439,1.0
109,16,-0.3088763,1.0116961,-0.20434774,1.0
109,17,-0.10011571,1.1634121,-0.22465011,1.0
